Day,Month,Timepoint,Temperature,Humidity ,Radiation,Rainfall,Diffuse Horizontal Radiation,Power
21,3,9.5,29.7220993,12.86623573,647.6473999,0,98.90930939,140.6730347
21,3,10,30.82798195,12.11092567,704.331543,0,77.8742218,165.0868683
21,3,10.5,31.16343689,11.93264103,791.9205322,0,70.12438202,98.67660522
21,3,11,33.9525032,10.91695213,868.5673828,0,75.42654419,168.273407
21,3,11.5,33.39596176,11.55757618,737.1607056,0,99.87638092,229.4451752
21,3,12,34.40395737,11.61934662,974.0653076,0,86.14674377,262.5027771
21,3,12.5,33.76033783,12.62695694,963.491394,0,95.0058136,266.5696411
21,3,13,34.52697754,12.41926003,978.1176758,0,91.08430481,240.3311462
21,3,13.5,36.10908508,12.00155735,1000.826172,0,151.6374054,154.9009552
21,3,14,36.07521439,12.00073719,917.6807861,0,81.58355713,237.9393158
21,3,14.5,35.4865799,12.47803593,865.8692017,0,81.54371643,252.9039764
21,3,15,35.78388214,12.56062794,783.0490723,0,71.39542389,210.0604858
